云南频道,#genre#
CCTV-14少儿,http://115.171.216.32:4000/rtp/225.1.8.14:8132$北京电信-组播1
CCTV-15音乐,http://115.171.216.32:4000/rtp/225.1.8.74:8136$北京电信-组播1
CCTV-17农业农村,http://115.171.216.32:4000/rtp/225.1.8.17:8144$北京电信-组播1
北京IPTV淘BABY,http://115.171.216.32:4000/rtp/225.1.8.36:8002$北京电信-组播1
北京IPTV淘剧场,http://115.171.216.32:4000/rtp/225.1.8.37:8002$北京电信-组播1
北京IPTV淘电影,http://115.171.216.32:4000/rtp/225.1.8.38:8002$北京电信-组播1
北京IPTV淘娱乐,http://115.171.216.32:4000/rtp/225.1.8.61:8002$北京电信-组播1
北京IPTV萌宠TV,http://115.171.216.32:4000/rtp/225.1.8.63:8002$北京电信-组播1
北京IPTV4K超清,http://115.171.216.32:4000/rtp/225.1.8.211:8002$北京电信-组播1
房山电视台,http://115.171.216.32:4000/rtp/225.1.8.68:8002$北京电信-组播1
朝阳融媒,http://115.171.216.32:4000/rtp/225.1.8.69:8002$北京电信-组播1
密云电视台,http://115.171.216.32:4000/rtp/225.1.8.75:8002$北京电信-组播1
湖南卫视,http://115.171.216.32:4000/udp/225.1.8.41:8012$北京电信-组播1
深圳卫视,http://115.171.216.32:4000/udp/225.1.8.43:8020$北京电信-组播1
江苏卫视,http://115.171.216.32:4000/udp/225.1.8.44:8028$北京电信-组播1
东方卫视,http://115.171.216.32:4000/udp/225.1.8.45:8032$北京电信-组播1
浙江卫视,http://115.171.216.32:4000/udp/225.1.8.46:8036$北京电信-组播1
湖北卫视,http://115.171.216.32:4000/udp/225.1.8.47:8044$北京电信-组播1
天津卫视,http://115.171.216.32:4000/udp/225.1.8.48:8044$北京电信-组播1
广东卫视,http://115.171.216.32:4000/udp/225.1.8.49:8048$北京电信-组播1
山东卫视,http://115.171.216.32:4000/udp/225.1.8.50:8052$北京电信-组播1
辽宁卫视,http://115.171.216.32:4000/udp/225.1.8.51:8056$北京电信-组播1
安徽卫视,http://115.171.216.32:4000/udp/225.1.8.52:8064$北京电信-组播1
河北卫视,http://115.171.216.32:4000/udp/225.1.8.76:8002$北京电信-组播1
贵州卫视,http://115.171.216.32:4000/udp/225.1.8.77:8076$北京电信-组播1
东南卫视,http://115.171.216.32:4000/udp/225.1.8.79:8148$北京电信-组播1
江西卫视,http://115.171.216.32:4000/udp/225.1.8.171:8166$北京电信-组播1
重庆卫视,http://115.171.216.32:4000/udp/225.1.8.172:8162$北京电信-组播1
江西卫视,http://115.171.216.32:4000/rtp/225.1.1.9:8164$北京电信-组播1
黑龙江卫视,http://115.171.216.32:4000/udp/225.1.8.42:8016$北京电信-组播1
云南卫视,http://115.171.216.32:4000/rtp/225.1.8.139:8108$北京电信-组播1
河南卫视,http://115.171.216.32:4000/rtp/225.1.8.140:8128$北京电信-组播1
四川卫视,http://115.171.216.32:4000/rtp/225.1.8.142:8288$北京电信-组播1
广西卫视,http://115.171.216.32:4000/rtp/225.1.8.152:8300$北京电信-组播1
吉林卫视,http://115.171.216.32:4000/rtp/225.1.8.153:8200$北京电信-组播1
陕西卫视,http://115.171.216.32:4000/rtp/225.1.8.154:8140$北京电信-组播1
山西卫视,http://115.171.216.32:4000/rtp/225.1.8.155:8172$北京电信-组播1
内蒙古卫视,http://115.171.216.32:4000/rtp/225.1.8.156:8176$北京电信-组播1
青海卫视,http://115.171.216.32:4000/rtp/225.1.8.157:8184$北京电信-组播1
海南卫视,http://115.171.216.32:4000/rtp/225.1.8.158:8304$北京电信-组播1
宁夏卫视,http://115.171.216.32:4000/rtp/225.1.8.159:8124$北京电信-组播1
西藏卫视,http://115.171.216.32:4000/rtp/225.1.8.160:8164$北京电信-组播1
新疆卫视,http://115.171.216.32:4000/rtp/225.1.8.161:8160$北京电信-组播1
甘肃卫视,http://115.171.216.32:4000/rtp/225.1.8.162:8188$北京电信-组播1
厦门卫视,http://115.171.216.32:4000/rtp/225.1.8.166:4120$北京电信-组播1
兵团卫视,http://115.171.216.32:4000/rtp/225.1.8.167:4120$北京电信-组播1
山东教育卫视,http://115.171.216.32:4000/rtp/225.1.8.190:4120$北京电信-组播1
三沙卫视,http://115.171.216.32:4000/rtp/225.1.8.78:4120$北京电信-组播1
CETV1,http://115.171.216.32:4000/udp/225.1.8.32:8152$北京电信-组播1
金鹰纪实,http://115.171.216.32:4000/rtp/225.1.8.31:8156$北京电信-组播1
快乐垂钓,http://115.171.216.32:4000/rtp/225.1.8.71:8002$北京电信-组播1
茶频道,http://115.171.216.32:4000/rtp/225.1.8.72:8002$北京电信-组播1
华数少儿动画,http://115.171.216.32:4000/rtp/225.1.8.207:9000$北京电信-组播1
华数动画,http://115.171.216.32:4000/rtp/225.1.8.240:4120$北京电信-组播1
华数喜剧影院,http://115.171.216.32:4000/rtp/225.1.8.251:4120$北京电信-组播1
华数动作影院,http://115.171.216.32:4000/rtp/225.1.8.252:4120$北京电信-组播1
华数家庭影院,http://115.171.216.32:4000/rtp/225.1.8.253:4120$北京电信-组播1
华数星影,http://115.171.216.32:4000/rtp/225.1.8.254:4120$北京电信-组播1
华数精选,http://115.171.216.32:4000/rtp/225.1.8.234:4120$北京电信-组播1
华数经典电影,http://115.171.216.32:4000/rtp/225.1.8.203:9024$北京电信-组播1
华数爱上4K电影,http://115.171.216.32:4000/rtp/225.1.8.80:2000$北京电信-组播1
华数热播剧场,http://115.171.216.32:4000/rtp/225.1.8.202:9020$北京电信-组播1
华数魅力时尚,http://115.171.216.32:4000/rtp/225.1.8.204:9012$北京电信-组播1
华数城市剧场,http://115.171.216.32:4000/rtp/225.1.8.227:4120$北京电信-组播1
华数军旅剧场,http://115.171.216.32:4000/rtp/225.1.8.228:4120$北京电信-组播1
华数古装剧场,http://115.171.216.32:4000/rtp/225.1.8.229:4120$北京电信-组播1
武侠剧场,http://115.171.216.32:4000/rtp/225.1.8.250:4120$北京电信-组播1
重温经典,http://115.171.216.32:4000/rtp/225.1.8.39:8002$北京电信-组播1
光影,http://115.171.216.32:4000/rtp/225.1.8.244:4120$北京电信-组播1
高网,http://115.171.216.32:4000/rtp/225.1.8.248:4120$北京电信-组播1
IPTV收视指南,http://115.171.216.32:4000/rtp/225.1.8.201:8012$北京电信-组播1
IPTV地理,http://115.171.216.32:4000/rtp/225.1.8.231:4120$北京电信-组播1
IPTV美妆,http://115.171.216.32:4000/rtp/225.1.8.232:4120$北京电信-组播1
IPTV好学生,http://115.171.216.32:4000/rtp/225.1.8.241:4120$北京电信-组播1
IPTV国学,http://115.171.216.32:4000/rtp/225.1.8.237:4120$北京电信-组播1
IPTV美人,http://115.171.216.32:4000/rtp/225.1.8.233:4120$北京电信-组播1
IPTV5足球,http://115.171.216.32:4000/rtp/225.1.8.249:4120$北京电信-组播1
IPTV7军事,http://115.171.216.32:4000/rtp/225.1.8.236:4120$北京电信-组播1
IPTV10解密,http://115.171.216.32:4000/rtp/225.1.8.235:4120$北京电信-组播1
IPTV11戏曲,http://115.171.216.32:4000/rtp/225.1.8.238:4120$北京电信-组播1
IPTV14早教,http://115.171.216.32:4000/rtp/225.1.8.239:4120$北京电信-组播1
IPTV15音乐现场,http://115.171.216.32:4000/rtp/225.1.8.230:4120$北京电信-组播1
IPTV鉴赏,http://115.171.216.32:4000/rtp/225.1.8.242:4120$北京电信-组播1
IPTV墨宝,http://115.171.216.32:4000/rtp/225.1.8.243:4120$北京电信-组播1
IPTV爱生活,http://115.171.216.32:4000/rtp/225.1.8.246:4120$北京电信-组播1
IPTV武术,http://115.171.216.32:4000/rtp/225.1.8.247:4120$北京电信-组播1
台球,http://115.171.216.32:4000/rtp/225.1.8.245:4120$北京电信-组播1
CETV2,http://115.171.216.32:4000/rtp/225.1.8.193:4120$北京电信-组播1
CETV4,http://115.171.216.32:4000/rtp/225.1.8.195:4120$北京电信-组播1
CGTN英语,http://115.171.216.32:4000/rtp/225.1.8.116:8056$北京电信-组播1
金鹰卡通,http://115.171.216.32:4000/rtp/225.1.8.163:9252$北京电信-组播1
嘉佳卡通,http://115.171.216.32:4000/rtp/225.1.8.170:9268$北京电信-组播1
聚鲨环球精选,http://115.171.216.32:4000/udp/225.1.8.58:8002$北京电信-组播1
CCTV-1综合,http://115.171.216.32:4000/rtp/225.1.8.33:8002$北京电信-组播1
CCTV-1综合,http://115.171.216.32:4000/rtp/225.1.8.53:8060$北京电信-组播1
CCTV-1综合,http://115.171.216.32:4000/rtp/225.1.8.81:8176$北京电信-组播1
CCTV-1综合,http://115.171.216.32:4000/rtp/225.1.8.126:8002$北京电信-组播1
CCTV-1综合,http://115.171.216.32:4000/rtp/225.1.8.194:4120$北京电信-组播1
CCTV-1综合,http://115.171.216.32:4000/rtp/225.1.8.210:8068$北京电信-组播1
北京卫视,http://115.171.216.40:4000/rtp/225.1.8.21:8002$北京电信-组播2
北京文艺频道,http://115.171.216.40:4000/udp/225.1.8.22:8002$北京电信-组播2
北京纪实科教,http://115.171.216.40:4000/udp/225.1.8.105:8002$北京电信-组播2
北京影视频道,http://115.171.216.40:4000/udp/225.1.8.82:8000$北京电信-组播2
北京财经频道,http://115.171.216.40:4000/udp/225.1.8.106:8002$北京电信-组播2
北京体育休闲,http://115.171.216.40:4000/udp/225.1.8.23:8002$北京电信-组播2
北京生活频道,http://115.171.216.40:4000/udp/225.1.8.108:8002$北京电信-组播2
北京新闻频道,http://115.171.216.40:4000/udp/225.1.8.83:8000$北京电信-组播2
北京卡酷少儿,http://115.171.216.40:4000/udp/225.1.8.35:8000$北京电信-组播2
北京国际频道,http://115.171.216.40:4000/rtp/225.1.8.131:8002$北京电信-组播2
北京卫视4K超高清,http://115.171.216.40:4000/udp/225.1.8.120:8002$北京电信-组播2
北京卫视4K超高清,http://115.171.216.40:4000/rtp/225.1.8.128:8002$北京电信-组播2
CCTV-1综合,http://115.171.216.40:4000/rtp/225.1.8.1:8008$北京电信-组播2
CCTV-2财经,http://115.171.216.40:4000/rtp/225.1.8.2:8084$北京电信-组播2
CCTV-3综艺,http://115.171.216.40:4000/rtp/225.1.8.88:8000$北京电信-组播2
CCTV-4中文国际,http://115.171.216.40:4000/rtp/225.1.8.4:8092$北京电信-组播2
CCTV-5体育,http://115.171.216.40:4000/rtp/225.1.8.89:8000$北京电信-组播2
CCTV-5+体育赛事,http://115.171.216.40:4000/rtp/225.1.8.20:8004$北京电信-组播2
CCTV-6电影,http://115.171.216.40:4000/rtp/225.1.8.84:8000$北京电信-组播2
CCTV-7国防军事,http://115.171.216.40:4000/rtp/225.1.8.7:8104$北京电信-组播2
CCTV-8电视剧,http://115.171.216.40:4000/rtp/225.1.8.85:8000$北京电信-组播2
CCTV-9纪录,http://115.171.216.40:4000/rtp/225.1.8.9:8112$北京电信-组播2
CCTV-10科教,http://115.171.216.40:4000/rtp/225.1.8.10:8116$北京电信-组播2
CCTV-11戏曲,http://115.171.216.40:4000/rtp/225.1.8.73:8120$北京电信-组播2
CCTV-12社会与法,http://115.171.216.40:4000/rtp/225.1.8.12:8124$北京电信-组播2
CCTV-13新闻,http://115.171.216.40:4000/rtp/225.1.8.168:8130$北京电信-组播2
CCTV-14少儿,http://115.171.216.40:4000/rtp/225.1.8.14:8132$北京电信-组播2
CCTV-15音乐,http://115.171.216.40:4000/rtp/225.1.8.74:8136$北京电信-组播2
CCTV-17农业农村,http://115.171.216.40:4000/rtp/225.1.8.17:8144$北京电信-组播2
北京IPTV淘BABY,http://115.171.216.40:4000/rtp/225.1.8.36:8002$北京电信-组播2
北京IPTV淘剧场,http://115.171.216.40:4000/rtp/225.1.8.37:8002$北京电信-组播2
北京IPTV淘电影,http://115.171.216.40:4000/rtp/225.1.8.38:8002$北京电信-组播2
北京IPTV淘娱乐,http://115.171.216.40:4000/rtp/225.1.8.61:8002$北京电信-组播2
北京IPTV萌宠TV,http://115.171.216.40:4000/rtp/225.1.8.63:8002$北京电信-组播2
北京IPTV4K超清,http://115.171.216.40:4000/rtp/225.1.8.211:8002$北京电信-组播2
房山电视台,http://115.171.216.40:4000/rtp/225.1.8.68:8002$北京电信-组播2
朝阳融媒,http://115.171.216.40:4000/rtp/225.1.8.69:8002$北京电信-组播2
密云电视台,http://115.171.216.40:4000/rtp/225.1.8.75:8002$北京电信-组播2
湖南卫视,http://115.171.216.40:4000/udp/225.1.8.41:8012$北京电信-组播2
深圳卫视,http://115.171.216.40:4000/udp/225.1.8.43:8020$北京电信-组播2
江苏卫视,http://115.171.216.40:4000/udp/225.1.8.44:8028$北京电信-组播2
东方卫视,http://115.171.216.40:4000/udp/225.1.8.45:8032$北京电信-组播2
浙江卫视,http://115.171.216.40:4000/udp/225.1.8.46:8036$北京电信-组播2
湖北卫视,http://115.171.216.40:4000/udp/225.1.8.47:8044$北京电信-组播2
天津卫视,http://115.171.216.40:4000/udp/225.1.8.48:8044$北京电信-组播2
广东卫视,http://115.171.216.40:4000/udp/225.1.8.49:8048$北京电信-组播2
山东卫视,http://115.171.216.40:4000/udp/225.1.8.50:8052$北京电信-组播2
辽宁卫视,http://115.171.216.40:4000/udp/225.1.8.51:8056$北京电信-组播2
安徽卫视,http://115.171.216.40:4000/udp/225.1.8.52:8064$北京电信-组播2
河北卫视,http://115.171.216.40:4000/udp/225.1.8.76:8002$北京电信-组播2
贵州卫视,http://115.171.216.40:4000/udp/225.1.8.77:8076$北京电信-组播2
东南卫视,http://115.171.216.40:4000/udp/225.1.8.79:8148$北京电信-组播2
江西卫视,http://115.171.216.40:4000/udp/225.1.8.171:8166$北京电信-组播2
重庆卫视,http://115.171.216.40:4000/udp/225.1.8.172:8162$北京电信-组播2
江西卫视,http://115.171.216.40:4000/rtp/225.1.1.9:8164$北京电信-组播2
黑龙江卫视,http://115.171.216.40:4000/udp/225.1.8.42:8016$北京电信-组播2
云南卫视,http://115.171.216.40:4000/rtp/225.1.8.139:8108$北京电信-组播2
河南卫视,http://115.171.216.40:4000/rtp/225.1.8.140:8128$北京电信-组播2
四川卫视,http://115.171.216.40:4000/rtp/225.1.8.142:8288$北京电信-组播2
广西卫视,http://115.171.216.40:4000/rtp/225.1.8.152:8300$北京电信-组播2
吉林卫视,http://115.171.216.40:4000/rtp/225.1.8.153:8200$北京电信-组播2
陕西卫视,http://115.171.216.40:4000/rtp/225.1.8.154:8140$北京电信-组播2
山西卫视,http://115.171.216.40:4000/rtp/225.1.8.155:8172$北京电信-组播2
内蒙古卫视,http://115.171.216.40:4000/rtp/225.1.8.156:8176$北京电信-组播2
青海卫视,http://115.171.216.40:4000/rtp/225.1.8.157:8184$北京电信-组播2
海南卫视,http://115.171.216.40:4000/rtp/225.1.8.158:8304$北京电信-组播2
宁夏卫视,http://115.171.216.40:4000/rtp/225.1.8.159:8124$北京电信-组播2
西藏卫视,http://115.171.216.40:4000/rtp/225.1.8.160:8164$北京电信-组播2
新疆卫视,http://115.171.216.40:4000/rtp/225.1.8.161:8160$北京电信-组播2
甘肃卫视,http://115.171.216.40:4000/rtp/225.1.8.162:8188$北京电信-组播2
厦门卫视,http://115.171.216.40:4000/rtp/225.1.8.166:4120$北京电信-组播2
兵团卫视,http://115.171.216.40:4000/rtp/225.1.8.167:4120$北京电信-组播2
山东教育卫视,http://115.171.216.40:4000/rtp/225.1.8.190:4120$北京电信-组播2
三沙卫视,http://115.171.216.40:4000/rtp/225.1.8.78:4120$北京电信-组播2
CETV1,http://115.171.216.40:4000/udp/225.1.8.32:8152$北京电信-组播2
金鹰纪实,http://115.171.216.40:4000/rtp/225.1.8.31:8156$北京电信-组播2
快乐垂钓,http://115.171.216.40:4000/rtp/225.1.8.71:8002$北京电信-组播2
茶频道,http://115.171.216.40:4000/rtp/225.1.8.72:8002$北京电信-组播2
华数少儿动画,http://115.171.216.40:4000/rtp/225.1.8.207:9000$北京电信-组播2
华数动画,http://115.171.216.40:4000/rtp/225.1.8.240:4120$北京电信-组播2
华数喜剧影院,http://115.171.216.40:4000/rtp/225.1.8.251:4120$北京电信-组播2
华数动作影院,http://115.171.216.40:4000/rtp/225.1.8.252:4120$北京电信-组播2
华数家庭影院,http://115.171.216.40:4000/rtp/225.1.8.253:4120$北京电信-组播2
华数星影,http://115.171.216.40:4000/rtp/225.1.8.254:4120$北京电信-组播2
华数精选,http://115.171.216.40:4000/rtp/225.1.8.234:4120$北京电信-组播2
华数经典电影,http://115.171.216.40:4000/rtp/225.1.8.203:9024$北京电信-组播2
华数爱上4K电影,http://115.171.216.40:4000/rtp/225.1.8.80:2000$北京电信-组播2
华数热播剧场,http://115.171.216.40:4000/rtp/225.1.8.202:9020$北京电信-组播2
华数魅力时尚,http://115.171.216.40:4000/rtp/225.1.8.204:9012$北京电信-组播2
华数城市剧场,http://115.171.216.40:4000/rtp/225.1.8.227:4120$北京电信-组播2
华数军旅剧场,http://115.171.216.40:4000/rtp/225.1.8.228:4120$北京电信-组播2
华数古装剧场,http://115.171.216.40:4000/rtp/225.1.8.229:4120$北京电信-组播2
武侠剧场,http://115.171.216.40:4000/rtp/225.1.8.250:4120$北京电信-组播2
重温经典,http://115.171.216.40:4000/rtp/225.1.8.39:8002$北京电信-组播2
光影,http://115.171.216.40:4000/rtp/225.1.8.244:4120$北京电信-组播2
高网,http://115.171.216.40:4000/rtp/225.1.8.248:4120$北京电信-组播2
IPTV收视指南,http://115.171.216.40:4000/rtp/225.1.8.201:8012$北京电信-组播2
IPTV地理,http://115.171.216.40:4000/rtp/225.1.8.231:4120$北京电信-组播2
IPTV美妆,http://115.171.216.40:4000/rtp/225.1.8.232:4120$北京电信-组播2
IPTV好学生,http://115.171.216.40:4000/rtp/225.1.8.241:4120$北京电信-组播2
IPTV国学,http://115.171.216.40:4000/rtp/225.1.8.237:4120$北京电信-组播2
IPTV美人,http://115.171.216.40:4000/rtp/225.1.8.233:4120$北京电信-组播2
IPTV5足球,http://115.171.216.40:4000/rtp/225.1.8.249:4120$北京电信-组播2
IPTV7军事,http://115.171.216.40:4000/rtp/225.1.8.236:4120$北京电信-组播2
IPTV10解密,http://115.171.216.40:4000/rtp/225.1.8.235:4120$北京电信-组播2
IPTV11戏曲,http://115.171.216.40:4000/rtp/225.1.8.238:4120$北京电信-组播2
IPTV14早教,http://115.171.216.40:4000/rtp/225.1.8.239:4120$北京电信-组播2
IPTV15音乐现场,http://115.171.216.40:4000/rtp/225.1.8.230:4120$北京电信-组播2
IPTV鉴赏,http://115.171.216.40:4000/rtp/225.1.8.242:4120$北京电信-组播2
IPTV墨宝,http://115.171.216.40:4000/rtp/225.1.8.243:4120$北京电信-组播2
IPTV爱生活,http://115.171.216.40:4000/rtp/225.1.8.246:4120$北京电信-组播2
IPTV武术,http://115.171.216.40:4000/rtp/225.1.8.247:4120$北京电信-组播2
台球,http://115.171.216.40:4000/rtp/225.1.8.245:4120$北京电信-组播2
CETV2,http://115.171.216.40:4000/rtp/225.1.8.193:4120$北京电信-组播2
CETV4,http://115.171.216.40:4000/rtp/225.1.8.195:4120$北京电信-组播2
CGTN英语,http://115.171.216.40:4000/rtp/225.1.8.116:8056$北京电信-组播2
金鹰卡通,http://115.171.216.40:4000/rtp/225.1.8.163:9252$北京电信-组播2
嘉佳卡通,http://115.171.216.40:4000/rtp/225.1.8.170:9268$北京电信-组播2
聚鲨环球精选,http://115.171.216.40:4000/udp/225.1.8.58:8002$北京电信-组播2
CCTV-1综合,http://115.171.216.40:4000/rtp/225.1.8.33:8002$北京电信-组播2
CCTV-1综合,http://115.171.216.40:4000/rtp/225.1.8.53:8060$北京电信-组播2
CCTV-1综合,http://115.171.216.40:4000/rtp/225.1.8.81:8176$北京电信-组播2
CCTV-1综合,http://115.171.216.40:4000/rtp/225.1.8.126:8002$北京电信-组播2
CCTV-1综合,http://115.171.216.40:4000/rtp/225.1.8.194:4120$北京电信-组播2
CCTV-1综合,http://115.171.216.40:4000/rtp/225.1.8.210:8068$北京电信-组播2
北京卫视,http://111.196.129.242:20000/rtp/239.3.1.241:8000$北京联通-组播1
北京新闻频道,http://111.196.129.242:20000/rtp/239.3.1.159:8000$北京联通-组播1
北京影视频道,http://111.196.129.242:20000/rtp/239.3.1.158:8000$北京联通-组播1
北京文艺频道,http://111.196.129.242:20000/rtp/239.3.1.242:8000$北京联通-组播1
北京财经频道,http://111.196.129.242:20000/rtp/239.3.1.116:8000$北京联通-组播1
北京生活频道,http://111.196.129.242:20000/rtp/239.3.1.117:8000$北京联通-组播1
北京纪实科教,http://111.196.129.242:20000/rtp/239.3.1.115:8000$北京联通-组播1
北京卡酷少儿,http://111.196.129.242:20000/rtp/239.3.1.189:8000$北京联通-组播1
